#songs,#MHfuncs,#LSHfuncs,#bands,mMH,mLSH,pMH,TP,TN,FP,FN,LSH_Accuracy,LSH_Precision,LSH_Recall,LSH_F1,MH_Accuracy,MH_Precision,MH_Recall,MH_F1,threshold
1000,600,5,200,20117,20117,338563,211121,216258,52691,19430,0.8556136136136137,0.800270647279123,0.9157236359850965,0.8541132730402559,0.9529149149149149,0.9608980225633375,0.9385527876631079,0.9495939698794019,0.171
