#songs,#MHfuncs,#LSHfuncs,#bands,mMH,mLSH,pMH,TP,TN,FP,FN,LSH_Accuracy,LSH_Precision,LSH_Recall,LSH_F1,MH_Accuracy,MH_Precision,MH_Recall,MH_F1,threshold
1000,600,5,200,20117,20117,338563,211882,215781,51285,20552,0.8561821821821822,0.805123742718502,0.9115792009774818,0.8550507363786595,0.9563203203203203,0.960823287470852,0.9461447212336892,0.9534275114520764,0.171
