#songs,#MHfuncs,#LSHfuncs,#bands,mMH,mLSH,pMH,TP,TN,FP,FN,LSH_Accuracy,LSH_Precision,LSH_Recall,LSH_F1,MH_Accuracy,MH_Precision,MH_Recall,MH_F1,threshold
1000,600,3,150,20117,20117,338563,5997,415719,125,77659,0.8442762762762763,0.9795818360013068,0.07168643014248828,0.13359620396979213,0.9713993993993995,0.918164865640241,0.9116913946587537,0.9149166795707122,0.286
