#songs,#MHfuncs,#LSHfuncs,#bands,mMH,mLSH,pMH,TP,TN,FP,FN,LSH_Accuracy,LSH_Precision,LSH_Recall,LSH_F1,MH_Accuracy,MH_Precision,MH_Recall,MH_F1,threshold
1000,200,3,100,20117,20117,338563,340036,104224,34497,20743,0.8894094094094094,0.907893296451848,0.9425049684155674,0.9248754270296147,0.9435575575575575,0.9586450430873193,0.9630414443714289,0.9608382147237645,0.1
