#songs,#MHfuncs,#LSHfuncs,#bands,mMH,mLSH,pMH,TP,TN,FP,FN,LSH_Accuracy,LSH_Precision,LSH_Recall,LSH_F1,MH_Accuracy,MH_Precision,MH_Recall,MH_F1,threshold
1000,600,3,200,20117,20117,338563,214828,207283,60180,17209,0.845067067067067,0.781170002327205,0.9258351038842944,0.8473725211766214,0.9515135135135135,0.9564379818735805,0.9402177597017455,0.9482585130224301,0.171
