#songs,#MHfuncs,#LSHfuncs,#bands,mMH,mLSH,pMH,TP,TN,FP,FN,LSH_Accuracy,LSH_Precision,LSH_Recall,LSH_F1,MH_Accuracy,MH_Precision,MH_Recall,MH_F1,threshold
1000,600,3,100,20117,20117,338563,257,492274,5,6964,0.986048048048048,0.9809160305343512,0.035590638415731894,0.06868902846451959,0.9948828828828828,0.9238332640908461,0.7688141062579232,0.8392250597559441,0.464
