#songs,#MHfuncs,#LSHfuncs,#bands,mMH,mLSH,pMH,TP,TN,FP,FN,LSH_Accuracy,LSH_Precision,LSH_Recall,LSH_F1,MH_Accuracy,MH_Precision,MH_Recall,MH_F1,threshold
1000,600,3,150,20117,20117,338563,5597,415560,82,78261,0.8431571571571571,0.9855608381757351,0.06674378115385533,0.12502094106347098,0.9696656656656657,0.9119940852393331,0.9077507418397626,0.9098674661527113,0.286
