#songs,#MHfuncs,#LSHfuncs,#bands,mMH,mLSH,pMH,TP,TN,FP,FN,LSH_Accuracy,LSH_Precision,LSH_Recall,LSH_F1,MH_Accuracy,MH_Precision,MH_Recall,MH_F1,threshold
1000,600,5,200,20117,20117,338563,206017,218378,57120,17985,0.8496396396396396,0.7829267643850921,0.9197105382987651,0.8458242924504094,0.9452132132132132,0.9657860197676806,0.9165310964243348,0.9405141269710156,0.171
