#songs,#MHfuncs,#LSHfuncs,#bands,mMH,mLSH,pMH,TP,TN,FP,FN,LSH_Accuracy,LSH_Precision,LSH_Recall,LSH_F1,MH_Accuracy,MH_Precision,MH_Recall,MH_F1,threshold
1000,600,3,50,20117,20117,338563,2,499417,0,81,0.9998378378378379,1.0,0.024096385542168676,0.047058823529411764,0.9999539539539539,0.9156626506024096,0.8260869565217391,0.8685714285714285,0.722
