#songs,#MHfuncs,#LSHfuncs,#bands,mMH,mLSH,pMH,TP,TN,FP,FN,LSH_Accuracy,LSH_Precision,LSH_Recall,LSH_F1,MH_Accuracy,MH_Precision,MH_Recall,MH_F1,threshold
1000,600,3,150,20117,20117,338563,5476,414977,86,78961,0.8417477477477477,0.9845379359942467,0.064853085732558,0.1216902410026778,0.9747727727727727,0.9242749031822542,0.926326409495549,0.9252995192279191,0.286
