#songs,#MHfuncs,#LSHfuncs,#bands,mMH,mLSH,pMH,TP,TN,FP,FN,LSH_Accuracy,LSH_Precision,LSH_Recall,LSH_F1,MH_Accuracy,MH_Precision,MH_Recall,MH_F1,threshold
1000,600,3,100,20117,20117,338563,360,490962,28,8150,0.9836276276276277,0.9278350515463918,0.04230317273795535,0.08091706001348618,0.9958298298298298,0.8874265569917744,0.8703468940878184,0.8788037470180952,0.464
