#songs,#MHfuncs,#LSHfuncs,#bands,mMH,mLSH,pMH,TP,TN,FP,FN,LSH_Accuracy,LSH_Precision,LSH_Recall,LSH_F1,MH_Accuracy,MH_Precision,MH_Recall,MH_F1,threshold
1000,600,5,200,20117,20117,338563,213770,215226,47028,23476,0.8588508508508509,0.8196765312617428,0.9010478574981243,0.8584382102786099,0.9528888888888889,0.9478642421790041,0.9527071682765633,0.9502795349957531,0.171
