#songs,#MHfuncs,#LSHfuncs,#bands,mMH,mLSH,pMH,TP,TN,FP,FN,LSH_Accuracy,LSH_Precision,LSH_Recall,LSH_F1,MH_Accuracy,MH_Precision,MH_Recall,MH_F1,threshold
1000,600,3,100,20117,20117,338563,384,491323,40,7753,0.9843983983983984,0.9056603773584906,0.04719183974437754,0.08970914612778881,0.9953553553553554,0.890623079759125,0.8351964964849602,0.86201974545022,0.464
