#songs,#MHfuncs,#LSHfuncs,#bands,mMH,mLSH,pMH,TP,TN,FP,FN,LSH_Accuracy,LSH_Precision,LSH_Recall,LSH_F1,MH_Accuracy,MH_Precision,MH_Recall,MH_F1,threshold
1000,600,5,100,20117,20117,338563,590,490020,51,8839,0.9822022022022022,0.9204368174726989,0.06257291335242338,0.11717974180734857,0.9947507507507507,0.8210838901262064,0.8922438630863202,0.855186126146029,0.464
