#songs,#MHfuncs,#LSHfuncs,#bands,mMH,mLSH,pMH,TP,TN,FP,FN,LSH_Accuracy,LSH_Precision,LSH_Recall,LSH_F1,MH_Accuracy,MH_Precision,MH_Recall,MH_F1,threshold
1000,600,5,150,20117,20117,338563,55243,389485,24720,30052,0.8903463463463464,0.6908570213723847,0.6476698516911894,0.6685667259678805,0.9707607607607608,0.908259569728589,0.9195252225519288,0.9138576779026217,0.286
