#songs,#MHfuncs,#LSHfuncs,#bands,mMH,mLSH,pMH,TP,TN,FP,FN,LSH_Accuracy,LSH_Precision,LSH_Recall,LSH_F1,MH_Accuracy,MH_Precision,MH_Recall,MH_F1,threshold
1000,600,3,200,20117,20117,338563,210973,213657,56876,17994,0.8501101101101101,0.7876564780902673,0.9214122559146077,0.849300344594377,0.9611231231231231,0.9730397830255015,0.9438823928147771,0.9582393383325412,0.171
