#songs,#MHfuncs,#LSHfuncs,#bands,mMH,mLSH,pMH,TP,TN,FP,FN,LSH_Accuracy,LSH_Precision,LSH_Recall,LSH_F1,MH_Accuracy,MH_Precision,MH_Recall,MH_F1,threshold
1000,600,3,200,20117,20117,338563,214071,212172,53011,20246,0.8533393393393394,0.8015178858927221,0.913595684478719,0.8538948023430442,0.9587647647647648,0.9597255000704175,0.9527198779867819,0.9562098576187875,0.171
