#songs,#MHfuncs,#LSHfuncs,#bands,mMH,mLSH,pMH,TP,TN,FP,FN,LSH_Accuracy,LSH_Precision,LSH_Recall,LSH_F1,MH_Accuracy,MH_Precision,MH_Recall,MH_F1,threshold
1000,600,3,200,20117,20117,338563,211060,199329,74007,15104,0.8215995995995996,0.7403873475358425,0.93321660388037,0.8256932775985807,0.9515715715715716,0.968354822164447,0.9278385019488222,0.9476638021306608,0.171
