#songs,#MHfuncs,#LSHfuncs,#bands,mMH,mLSH,pMH,TP,TN,FP,FN,LSH_Accuracy,LSH_Precision,LSH_Recall,LSH_F1,MH_Accuracy,MH_Precision,MH_Recall,MH_F1,threshold
1000,600,5,200,20117,20117,338563,211153,216234,50185,21928,0.8556296296296296,0.8079689903496621,0.9059211175514091,0.8541459773997359,0.9544564564564565,0.9575469471986133,0.9455431282833419,0.9515071804502464,0.171
