#songs,#MHfuncs,#LSHfuncs,#bands,mMH,mLSH,pMH,TP,TN,FP,FN,LSH_Accuracy,LSH_Precision,LSH_Recall,LSH_F1,MH_Accuracy,MH_Precision,MH_Recall,MH_F1,threshold
1000,600,5,50,20117,20117,338563,2,499405,0,93,0.9998138138138138,1.0,0.021052631578947368,0.041237113402061855,0.999945945945946,0.8421052631578947,0.8695652173913043,0.8556149732620322,0.722
