#songs,#MHfuncs,#LSHfuncs,#bands,mMH,mLSH,pMH,TP,TN,FP,FN,LSH_Accuracy,LSH_Precision,LSH_Recall,LSH_F1,MH_Accuracy,MH_Precision,MH_Recall,MH_F1,threshold
1000,600,3,30,20117,20117,338563,2,499493,0,5,0.99998998998999,1.0,0.2857142857142857,0.4444444444444445,0.999995995995996,0.7142857142857143,1.0,0.8333333333333333,0.844
