#songs,#MHfuncs,#LSHfuncs,#bands,mMH,mLSH,pMH,TP,TN,FP,FN,LSH_Accuracy,LSH_Precision,LSH_Recall,LSH_F1,MH_Accuracy,MH_Precision,MH_Recall,MH_F1,threshold
1000,600,5,100,20117,20117,338563,618,490194,46,8642,0.9826066066066066,0.9307228915662651,0.06673866090712743,0.12454655380894801,0.995009009009009,0.8339092872570194,0.8899389189812147,0.8610135474159558,0.464
